2022-04-11T18:29:36.750834100Z
 //Intersections 
-74.01213,40.70899,002202t060102302t060
-74.01641,40.70479,002202t060102302t060
-74.01565,40.70484,002202t060102302t060
-74.00705,40.71179,002202t060102302t060
-74.00609,40.71203,002202t060102302t060
-74.01499,40.70472,002202t060102302t060
-74.01605,40.7065,002202t060102302t060
-74.01544,40.70734,002202t060102302t060
-74.01351,40.70696,002202t060102302t060
-74.01424,40.70446,002202t060102302t060
-74.01598,40.70649,002202t060102302t060
-74.01577,40.70663,002202t060102302t060
-74.01688,40.70497,002202t060102302t060
-74.01729,40.70489,002202t060102302t060
-74.0156,40.70509,002202t060102302t060
-74.01412,40.70471,002202t060102302t060
-74.01535,40.70749,002202t060102302t060
-74.01593,40.70737,002202t060102302t060
-74.01581,40.70698,002202t060102302t060
-74.01562,40.70746,002202t060102302t060
-74.01573,40.70786,002202t060102302t060
-74.01605,40.70787,002202t060102302t060
-74.01172,40.70973,002202t060102302t060
-74.01043,40.71152,002202t060102302t060
-74.01009,40.71207,002202t060102302t060
-74.008325,40.703813,1
-74.003906,40.7118368,1
-74.0041201,40.7120562,1
-74.0050995,40.7109821,1
-74.0064696,40.706993,1
-74.005691,40.706375,1
-74.0052131,40.7059974,1
-74.0048282,40.7124873,1
-74.0076525,40.7083571,1
-74.0068357,40.707855,1
-74.0090334,40.7053095,1
-74.0090528,40.7055418,1
-74.0088308,40.7060194,1
-74.0020192,40.7082119,1
-74.006021,40.707905,1
-74.0047736,40.7084063,1
-74.0122285,40.7027116,1
-74.009829,40.708117,1
-74.012839,40.70971,1
-74.007136,40.7063877,1
-74.0086352,40.7073347,1
-74.011569,40.704249,1
-74.009984,40.705148,1
-74.0095316,40.7103215,1
-74.008418,40.70953,1
-74.0072883,40.7087143,1
-74.006531,40.708227,1
-74.005482,40.707387,1
-74.0132,40.7040559,0
-74.0080337,40.7054212,1
-74.0091752,40.7024764,1
-74.0143778,40.7082321,1
-74.0051897,40.711983,1
-74.0044863,40.7115277,1
-74.009725,40.7047695,1
-74.0130155,40.7031199,1
-74.0132592,40.7087418,1
-74.0140487,40.7090879,1
-74.0142958,40.7062776,1
-74.0040899,40.7109851,1
-74.0096613,40.7127427,1
-74.0047456,40.7052306,1
-74.0139687,40.7070863,1
-74.0135441,40.7069126,1
-74.0023323,40.7067145,1
-74.002744,40.707216,1
-74.006478,40.711231,1
-74.01257,40.703207,1
-74.0054738,40.709095,1
-74.0039392,40.7104485,1
-74.0033934,40.7108105,1
-74.012992,40.709354,1
-74.0119317,40.7014353,1
-74.0105852,40.7017451,1
-74.0142358,40.706675,1
-74.002383,40.7064526,1
-74.0031539,40.7112261,1
-74.0031034,40.7117899,1
-74.004096,40.7117105,1
-74.0047277,40.7118772,1
-74.0024577,40.7116224,1
-74.0126274,40.7017422,1
-74.0083235,40.7027255,1
-74.0034492,40.7058127,1
-74.0084156,40.7028113,1
-74.0097347,40.7020631,1
-74.004558,40.706407,1
-74.0038695,40.7057846,1
-74.0018952,40.7082735,1
-74.0082065,40.7113856,1
-74.0079458,40.7114635,1
-74.003108,40.707671,1
-74.0074464,40.7072268,1
-74.0080159,40.7079881,1
-74.008893,40.709044,1
-74.0043276,40.707836,1
-74.007045,40.7037565,1
-74.0074544,40.7060628,1
-74.0078609,40.7117395,0
-74.006435,40.709557,1
-74.007745,40.710221,1
-74.009371,40.708614,1
-74.008269,40.7077219,1
-74.010201,40.707694,1
-74.0073842,40.7105761,1
-74.009866,40.705797,1
-74.0094775,40.7045537,1
-74.0131281,40.7035844,1
-74.0139447,40.7071446,1
-74.0109934,40.7085817,1
-74.0034826,40.7112711,1
-74.0095743,40.7020093,1
-74.0139762,40.7014943,1
-74.0069507,40.7047981,1
-74.007671,40.704285,1
-74.0044671,40.7054019,1
-74.0044548,40.7117587,1
-74.0037703,40.7119442,1
-74.0119708,40.7120499,1
-74.0105244,40.7115553,1
-74.014223,40.7045956,1
-74.0111627,40.7017865,1
-74.011796,40.7016424,1
-74.012422,40.7108101,1
-74.005951,40.707205,1
-74.0138882,40.7095053,1
-74.006076,40.7099178,1
-74.0051183,40.7094091,1
-74.0088924,40.704853,1
-74.009502,40.706379,1
-74.008996,40.706953,1
-74.0133173,40.705045,1
-74.0084668,40.7115899,1
-74.0075521,40.7116701,1
-74.0141521,40.7026854,1
-74.0142529,40.7045308,1
-74.0119628,40.7015072,1
-74.0031167,40.7106422,1
-74.0027433,40.7116882,1
-74.0056926,40.7121302,1
-74.0079101,40.7032436,1
-74.007936,40.7055447,1
-74.0058474,40.7116883,1
-74.0056763,40.7115274,1
-74.0138988,40.7031239,1
-74.0069403,40.7055012,1
-74.0111029,40.7035985,1
-74.0138454,40.7020924,1
-74.0135311,40.7106146,1
-74.0138015,40.702168,1
-74.0133101,40.710485,1
-74.0133653,40.7104243,1
-74.014029,40.7048972,1
-74.0125762,40.7017478,1
-74.0123686,40.7017805,1
-74.0098525,40.7019065,1
-74.0100212,40.7019618,1
-74.0094892,40.7022883,1
-74.0104979,40.7019332,1
-74.0119644,40.7016032,1
//Roads 
way/5668999,-74.00777,40.70331,-74.008325,40.703813,25,7,0.04539832456928864,1739,1,none
way/5668999,-74.008325,40.703813,-74.0088,40.70422,25,7,0.03759216435203865,1739,1,none
way/5669206,-74.00391,40.71184,-74.003906,40.7118368,30,5,3.0458326249029966E-4,55993,1,none
way/5669206,-74.003906,40.7118368,-74.0041201,40.7120562,30,1,0.018917634386250715,60078,1,none
way/5669631,-74.0051,40.71098,-74.0050995,40.7109821,25,0,1.4744006611520647E-4,0,1,none
way/5669631,-74.0050995,40.7109821,-74.00425,40.71019,25,0,0.07079688320547158,0,1,none
way/5669633,-74.00647,40.70699,-74.0064696,40.706993,25,0,2.0833599809893247E-4,0,1,none
way/5669633,-74.0064696,40.706993,-74.005691,40.706375,25,0,0.059045953432493394,0,1,none
way/5669633,-74.005691,40.706375,-74.0052131,40.7059974,25,0,0.03616590317612207,0,1,none
way/5669636,-74.00483,40.71249,-74.0048282,40.7124873,30,5,2.0901779255746232E-4,5742,2,none
way/5669636,-74.0048282,40.7124873,-74.0045725,40.7121422,30,5,0.02985456123437975,55993,2,none
way/5669804,-74.00765,40.70836,-74.0076525,40.7083571,25,0,2.3936014742443064E-4,0,1,none
way/5669804,-74.0076525,40.7083571,-74.0068357,40.707855,25,0,0.055078864547718126,0,1,none
way/5669815,-74.00903,40.70531,-74.0090334,40.7053095,25,7,1.814045297364738E-4,1812,1,none
way/5669815,-74.0090334,40.7053095,-74.0090528,40.7055418,25,7,0.016082506936370974,1812,1,none
way/5669815,-74.0090528,40.7055418,-74.0088308,40.7060194,25,7,0.03498778173449549,1812,1,none
way/5669933,-74.01284,40.70244,-74.01378,40.70241,25,0,0.05057220682299239,0,3,none
way/5669933,-74.01378,40.70241,-74.01284,40.70244,25,0,0.05057220682299239,0,3,none
way/5670167,-74.00202,40.70821,-74.0020192,40.7082119,25,3,1.378019220490324E-4,959,1,none
way/5670167,-74.0020192,40.7082119,-74.0019945,40.7081787,25,3,0.0026335460698270426,959,1,none
way/5670174,-74.00602,40.7079,-74.006021,40.707905,25,0,3.4941427463504657E-4,0,1,none
way/5670174,-74.006021,40.707905,-74.0047736,40.7084063,25,0,0.07394701695655373,0,1,none
way/5670205,-74.01223,40.70271,-74.0122285,40.7027116,25,3,1.3562580614632984E-4,7501,1,none
way/5670205,-74.0122285,40.7027116,-74.01284,40.70244,25,7,0.03693930682698131,5002,1,none
way/5670267,-74.00983,40.70812,-74.009829,40.708117,25,0,2.1379468184147763E-4,0,1,none
way/5670267,-74.009829,40.708117,-74.01082,40.70879,25,7,0.06957166972490832,656,1,none
way/5670267,-74.01082,40.70879,-74.01193,40.70931,25,7,0.06848524293294406,656,1,none
way/5670267,-74.01193,40.70931,-74.012839,40.70971,25,7,0.05496246381217775,656,1,none
way/5670268,-74.00714,40.70639,-74.007136,40.7063877,25,0,2.6295896838498476E-4,0,1,none
way/5670268,-74.007136,40.7063877,-74.0086352,40.7073347,25,0,0.1022117787034915,0,1,none
way/5670584,-74.01157,40.70425,-74.011569,40.704249,25,0,8.670299288380986E-5,0,1,none
way/5670584,-74.011569,40.704249,-74.009984,40.705148,25,1,0.10702682109668722,3912,1,none
way/5670668,-74.00997,40.7098,-74.01119,40.71037,25,0,0.07532797355387487,0,1,none
way/5670877,-74.00953,40.71032,-74.0095316,40.7103215,25,7,1.3327933828067619E-4,1017,1,none
way/5670877,-74.0095316,40.7103215,-74.008418,40.70953,25,3,0.07995238934682379,3177,1,none
way/5670877,-74.008418,40.70953,-74.0072883,40.7087143,25,3,0.0817145642919358,3177,1,none
way/5670877,-74.0072883,40.7087143,-74.006531,40.708227,25,3,0.05202723888244212,3177,1,none
way/5670877,-74.006531,40.708227,-74.006021,40.707905,25,3,0.03476326147421642,3177,1,none
way/5670877,-74.006021,40.707905,-74.005482,40.707387,25,3,0.0455841857154885,3177,1,none
way/5670920,-74.0132,40.70406,-74.01158,40.70403,25,0,0.08537405337703788,0,1,none
way/5671008,-74.00803,40.70542,-74.0080337,40.7054212,25,7,2.1078880791991394E-4,1853,1,none
way/5671008,-74.0080337,40.7054212,-74.0090334,40.7053095,25,7,0.052932592769825905,1812,1,none
way/5671202,-74.00797,40.70321,-74.0091752,40.7024764,25,7,0.08097683245775432,7227,1,none
way/5671436,-74.0152,40.70849,-74.0143778,40.7082321,25,0,0.04660419811257042,0,1,none
way/5671436,-74.0143778,40.7082321,-74.0136,40.70798,25,0,0.04422375065904915,0,1,none
way/5671436,-74.0136,40.70798,-74.01296,40.70778,25,0,0.03651120096142075,0,1,none
way/5671436,-74.01296,40.70778,-74.01194,40.70745,25,0,0.057710513222079415,0,1,none
way/5671593,-74.00519,40.71198,-74.0051897,40.711983,25,1,2.0787453000601193E-4,2127,1,none
way/5671593,-74.0051897,40.711983,-74.0044863,40.7115277,25,5,0.04847256781001903,6966,1,none
way/5671615,-74.00973,40.70477,-74.009725,40.7047695,25,0,2.641600067743799E-4,0,1,none
way/5671615,-74.009725,40.7047695,-74.009984,40.705148,25,0,0.02946381920434755,0,1,none
way/5672006,-74.01284,40.70244,-74.0130155,40.7031199,25,1,0.04798582089243551,625,1,none
way/5672027,-74.01326,40.70874,-74.0132592,40.7087418,25,0,1.312364452380798E-4,0,1,none
way/5672027,-74.0132592,40.7087418,-74.0140487,40.7090879,25,7,0.047766810011162175,2127,1,none
way/5672027,-74.0140487,40.7090879,-74.0141207,40.7091195,25,7,0.004357449632997728,2127,1,none
way/5672146,-74.01328,40.70587,-74.0142958,40.7062776,25,0,0.060881279591376965,0,1,none
way/5672337,-73.99931,40.7085,-74.0040899,40.7109851,30,0,0.30837340811765457,0,2,none
way/5672377,-74.01119,40.71037,-74.01076,40.71101,25,1,0.04978885317016232,19854,3,none
way/5672377,-74.01076,40.71101,-74.01043,40.71152,25,1,0.03962357174877492,19854,3,none
way/5672377,-74.01043,40.71152,-74.01009,40.71207,25,1,0.04196447983069501,19854,3,none
way/5672377,-74.01009,40.71207,-74.0096613,40.7127427,25,1,0.05168005792106707,19854,3,none
way/5672550,-74.00475,40.70523,-74.0047456,40.7052306,25,1,2.3416162352478628E-4,3484,1,none
way/5672550,-74.0047456,40.7052306,-74.00552,40.7058,25,1,0.05653658696629395,3484,1,none
way/5672550,-74.00552,40.7058,-74.00602,40.70615,25,1,0.03559686066343605,3484,1,none
way/5672893,-74.01397,40.70709,-74.0139687,40.7070863,25,0,2.6455744097486134E-4,0,1,none
way/5672893,-74.0139687,40.7070863,-74.0135441,40.7069126,25,0,0.02527264410214894,0,1,none
way/5672973,-74.0143,40.70628,-74.0142958,40.7062776,25,0,2.7548211504980645E-4,0,1,none
way/5672973,-74.0142958,40.7062776,-74.01359,40.70685,25,0,0.05491981476500198,0,1,none
way/5672973,-74.01359,40.70685,-74.0135441,40.7069126,25,1,0.005297235468718592,5903,1,none
way/5672973,-74.0135441,40.7069126,-74.01351,40.70696,25,1,0.0040392948022269365,5903,1,none
way/5672973,-74.01351,40.70696,-74.01296,40.70778,25,1,0.06309453849403353,5903,1,none
way/5673035,-74.00233,40.70671,-74.0023323,40.7067145,25,1,3.3344164617357284E-4,947,1,none
way/5673035,-74.0023323,40.7067145,-74.002744,40.707216,25,1,0.040812053057677634,947,1,none
way/5673038,-74.0056,40.7104,-74.006478,40.711231,25,1,0.07397036146210714,4840,1,none
way/5673075,-74.01223,40.70271,-74.0122285,40.7027116,25,3,1.3562580614632984E-4,7501,1,none
way/5673075,-74.0122285,40.7027116,-74.01257,40.703207,25,3,0.03916785701622217,7501,1,none
way/5673078,-74.01152,40.70296,-74.0122285,40.7027116,25,7,0.04144113241530638,5002,1,none
way/5673211,-74.00946,40.71041,-74.01076,40.71101,25,7,0.08004406576701575,1017,1,none
way/5673530,-74.01009,40.71207,-74.00865,40.71138,25,3,0.0898513564152394,2917,1,none
way/5673581,-74.00547,40.7091,-74.0054738,40.709095,25,5,3.986951678761991E-4,1779,1,none
way/5673581,-74.0054738,40.709095,-74.006531,40.708227,25,5,0.08186845455751664,1779,1,none
way/5673591,-74.00394,40.71045,-74.0039392,40.7104485,25,5,1.1178894770512841E-4,4838,1,none
way/5673591,-74.0039392,40.7104485,-74.0033934,40.7108105,25,1,0.03798317872221188,1899,1,none
way/5673628,-74.01299,40.70935,-74.012992,40.709354,25,0,2.9555806136852123E-4,0,1,none
way/5673628,-74.012992,40.709354,-74.01213,40.70899,25,0,0.051375901682228026,0,1,none
way/22898087,-74.01193,40.70144,-74.0119317,40.7014353,30,7,3.367262436312068E-4,7227,2,none
way/22898087,-74.0119317,40.7014353,-74.0105852,40.7017451,30,3,0.0737072332202936,4208,2,none
way/22927941,-74.01424,40.70667,-74.0142358,40.706675,25,0,4.0955995998692593E-4,0,1,none
way/22927941,-74.0142358,40.706675,-74.01359,40.70685,25,0,0.035650211371234745,0,1,none
way/25561915,-74.00238,40.70645,-74.002383,40.7064526,40,1,2.3866618090995033E-4,947,1,none
way/25561915,-74.002383,40.7064526,-74.0019336,40.7066509,40,3,0.027239357915765837,9403,1,none
way/25562077,-74.00315,40.71123,-74.0031539,40.7112261,30,7,3.3812873890473887E-4,2338,2,none
way/25562077,-74.0031539,40.7112261,-74.0031034,40.7117899,30,1,0.04695174592900755,40402,2,none
way/25564482,-74.00519,40.71198,-74.0051897,40.711983,25,1,2.0787453000601193E-4,2127,1,none
way/25564482,-74.0051897,40.711983,-74.004096,40.7117105,25,1,0.06371441025156238,2127,1,none
way/25564540,-74.00604,40.71192,-74.0047277,40.7118772,30,5,0.07510071740711835,9406,2,none
way/25564571,-74.00246,40.71162,-74.0024577,40.7116224,25,3,2.0495757098580348E-4,2845,1,none
way/25564571,-74.0024577,40.7116224,-74.0017981,40.7107587,25,3,0.06895839625222722,2845,1,none
way/25564580,-74.00246,40.71162,-74.0024577,40.7116224,25,3,2.0495757098580348E-4,2845,1,none
way/25564580,-74.0024577,40.7116224,-74.00362,40.71095,25,3,0.07897689747125529,2845,1,none
way/32922453,-74.00418,40.71203,-74.0044116,40.7126688,30,0,0.04965926196260119,0,1,none
way/32934351,-74.01243,40.70153,-74.0126274,40.7017422,25,1,0.02216949165920217,625,1,none
way/32934351,-74.0126274,40.7017422,-74.01284,40.70244,25,1,0.04954978814595283,625,1,none
way/32934355,-74.00832,40.70273,-74.0083235,40.7027255,40,7,3.6094441471267157E-4,7227,2,none
way/32934355,-74.0083235,40.7027255,-74.0034492,40.7058127,40,3,0.33271170470536676,4208,2,none
way/32935106,-74.00842,40.70281,-74.0084156,40.7028113,30,3,2.4735559744353414E-4,4208,2,none|through;slight_right
way/32935106,-74.0084156,40.7028113,-74.0097347,40.7020631,30,7,0.08636980628193484,7227,2,none|through;slight_right
way/32935107,-74.00238,40.70645,-74.002383,40.7064526,40,1,2.3866618090995033E-4,947,2,none
way/37890350,-74.01157,40.70425,-74.011569,40.704249,25,0,8.670299288380986E-5,0,1,none
way/37890350,-74.011569,40.704249,-74.01155,40.70499,25,1,0.05126974677297334,5268,1,none
way/38605246,-74.00548,40.70739,-74.005482,40.707387,25,7,2.322456100747376E-4,1853,1,none
way/38605246,-74.005482,40.707387,-74.005,40.70685,25,3,0.04510165456582083,3177,1,none
way/38605247,-74.00456,40.70641,-74.004558,40.706407,25,5,2.3224630535881175E-4,453,1,none
way/38605247,-74.004558,40.706407,-74.0038695,40.7057846,25,3,0.056163974812263984,3177,1,none
way/38605248,-74.00456,40.70641,-74.004558,40.706407,25,5,2.3224630535881175E-4,453,1,none
way/38605248,-74.004558,40.706407,-74.0052131,40.7059974,25,5,0.044496821329415584,453,1,none
way/39956205,-74.0019,40.70827,-74.0018952,40.7082735,25,3,3.4883126535508E-4,959,1,none
way/39956205,-74.0018952,40.7082735,-74.0025,40.70885,25,1,0.05077635131054185,10,1,none
way/40879221,-74.00483,40.70966,-74.0056,40.7104,25,1,0.06517895781089875,4840,1,none
way/40879223,-74.00653,40.70823,-74.006531,40.708227,25,0,2.1379466064698108E-4,0,1,none
way/40879223,-74.006531,40.708227,-74.0068357,40.707855,25,0,0.03025416943428854,0,1,none
way/46116316,-74.00315,40.71123,-74.0031539,40.7112261,30,7,3.3812873890473887E-4,2338,2,none
way/46116316,-74.0031539,40.7112261,-74.003906,40.7118368,30,1,0.05772338315401495,60078,2,none
way/46116326,-74.00865,40.71138,-74.0082065,40.7113856,25,1,0.02564057669539411,9406,1,none
way/46116326,-74.0082065,40.7113856,-74.0079458,40.7114635,25,1,0.014676237527410395,9406,1,none
way/46116329,-74.00814,40.71198,-74.0096613,40.7127427,25,0,0.09599757751981283,0,1,none
way/46154300,-74.00311,40.70767,-74.003108,40.707671,25,3,1.254864722492424E-4,959,1,none
way/46154300,-74.003108,40.707671,-74.0020192,40.7082119,25,3,0.06818181176885543,959,1,none
way/46154300,-74.0020192,40.7082119,-74.0018952,40.7082735,25,3,0.007764933410637333,959,1,none
way/46154300,-74.0018952,40.7082735,-74.0018253,40.7083086,25,3,0.004391438729183334,959,1,none
way/46154327,-74.00745,40.70723,-74.0074464,40.7072268,25,3,2.9058126666001003E-4,3651,1,none
way/46154327,-74.0074464,40.7072268,-74.0080159,40.7079881,25,3,0.060470182540332304,3651,1,none
way/46154327,-74.0080159,40.7079881,-74.008893,40.709044,25,3,0.08621402115989016,3651,1,none
way/46154327,-74.008893,40.709044,-74.00997,40.7098,25,3,0.07783912208065442,3651,1,none
way/46154330,-74.00409,40.70745,-74.0043276,40.707836,25,1,0.030384852357912127,4767,1,none
way/46154330,-74.0043276,40.707836,-74.0047736,40.7084063,25,1,0.0458075934255233,4767,1,none
way/46154330,-74.0047736,40.7084063,-74.0054738,40.709095,25,1,0.060655822881982964,4767,1,none
way/46154337,-74.00777,40.70331,-74.007045,40.7037565,25,3,0.049072250154466784,4208,2,none
way/46154337,-74.007045,40.7037565,-74.0063,40.70424,25,3,0.05149136945003946,4208,2,none
way/46154338,-74.00677,40.70562,-74.0074544,40.7060628,25,1,0.04751345042157377,2268,1,none
way/46160083,-74.00786,40.71174,-74.0078609,40.7117395,25,0,5.843993525222106E-5,0,1,none
way/46160083,-74.0078609,40.7117395,-74.0079458,40.7114635,25,0,0.04360123740276503,0,1,none
way/46160098,-74.00609,40.71203,-74.00604,40.71192,25,5,0.008309876002312647,9406,1,none
way/46160153,-74.00648,40.71123,-74.006478,40.711231,25,1,1.2548179695328748E-4,1359,1,none
way/46160153,-74.006478,40.711231,-74.00697,40.7117,25,1,0.04131763507161221,4840,1,none
way/46160225,-74.00547,40.7091,-74.0054738,40.709095,25,5,3.986951678761991E-4,1779,1,none
way/46160225,-74.0054738,40.709095,-74.006435,40.709557,25,1,0.05960979613060399,4767,1,none
way/46160225,-74.006435,40.709557,-74.007745,40.710221,25,1,0.0825358872898984,4767,1,none
way/46160244,-74.00362,40.71095,-74.0039392,40.7104485,25,5,0.038757553419859175,4838,1,none
way/46160330,-74.01052,40.70914,-74.009371,40.708614,25,3,0.07077083604491738,3651,1,none
way/46160330,-74.009371,40.708614,-74.008269,40.7077219,25,3,0.08444300058865509,3651,1,none
way/46160330,-74.008269,40.7077219,-74.0074464,40.7072268,25,3,0.05504445769266052,3651,1,none
way/46160365,-74.0102,40.70769,-74.010201,40.707694,25,1,2.812923611273696E-4,1359,1,none
way/46160365,-74.010201,40.707694,-74.009829,40.708117,25,1,0.03512555447115325,1359,1,none
way/46160365,-74.009829,40.708117,-74.009371,40.708614,25,1,0.04188823387762149,1359,1,none
way/46160365,-74.009371,40.708614,-74.008893,40.709044,25,1,0.038851724071205615,1359,1,none
way/46160365,-74.008893,40.709044,-74.008418,40.70953,25,1,0.04179098551003935,1359,1,none
way/46160365,-74.008418,40.70953,-74.007745,40.710221,25,1,0.059345185170495474,1359,1,none
way/46160365,-74.007745,40.710221,-74.0073842,40.7105761,25,1,0.03096844741948512,1359,1,none
way/46160365,-74.0073842,40.7105761,-74.006478,40.711231,25,1,0.06557783724943485,1359,1,none
way/46160386,-74.00987,40.7058,-74.009866,40.705797,25,0,2.9471903384054634E-4,0,1,none
way/46160386,-74.009866,40.705797,-74.0090528,40.7055418,25,0,0.046098898914869985,0,1,none
way/46160403,-74.00897,40.70411,-74.0094775,40.7045537,25,0,0.04088462666825549,0,1,none
way/46160403,-74.0094775,40.7045537,-74.00897,40.70411,25,0,0.04088462666825549,0,1,none
way/46160406,-74.0132,40.70406,-74.0131281,40.7035844,25,0,0.033077830887614394,0,1,none
way/46160406,-74.0131281,40.7035844,-74.0130155,40.7031199,25,0,0.03264111067342579,0,1,none
way/46166212,-74.0136,40.70798,-74.0139447,40.7071446,25,0,0.0609119434136984,0,1,none
way/46166212,-74.0139447,40.7071446,-74.0136,40.70798,25,0,0.0609119434136984,0,1,none
way/46166212,-74.0139447,40.7071446,-74.0139687,40.7070863,25,0,0.004219720640787512,0,1,none
way/46166212,-74.0139687,40.7070863,-74.0139447,40.7071446,25,0,0.004219720640787512,0,1,none
way/46171888,-74.01172,40.70973,-74.01267,40.71015,5,7,0.0578258415069583,1035,1,none
way/46171889,-74.01405,40.70909,-74.0140487,40.7090879,25,0,1.6027698837344162E-4,0,1,none
way/46171889,-74.0140487,40.7090879,-74.0143778,40.7082321,25,0,0.06159111767970483,0,1,none
way/46171889,-74.0143778,40.7082321,-74.0143919,40.708196,25,0,0.0026012975890509367,0,1,none
way/46171907,-74.01208,40.70907,-74.0109934,40.7085817,25,0,0.06642113829200177,0,1,none
way/46177164,-74.00409,40.71099,-74.0040899,40.7109851,30,3,3.3859769084540014E-4,46030,2,none
way/46177164,-74.0040899,40.7109851,-74.0034826,40.7112711,30,3,0.08462967944565836,46030,2,none
way/46629378,-74.00957,40.70201,-74.0095743,40.7020093,30,7,2.3037009604400546E-4,7227,3,none
way/46629378,-74.0095743,40.7020093,-74.0083235,40.7027255,30,3,0.08220512254920127,4208,3,none
way/47796374,-74.01398,40.70149,-74.0139762,40.7014943,25,1,3.576155708313509E-4,598,1,none
way/47796374,-74.0139762,40.7014943,-74.0138889,40.701391,25,5,0.06582177955025019,199,1,none
way/54689817,-74.00521,40.706,-74.0052131,40.7059974,25,5,2.421473592735697E-4,453,1,none
way/54689817,-74.0052131,40.7059974,-74.00552,40.7058,25,5,0.020966222916479864,453,1,none
way/54689817,-74.00552,40.7058,-74.0069507,40.7047981,25,5,0.10217428421543502,453,1,none
way/54689817,-74.0069507,40.7047981,-74.007671,40.704285,25,5,0.05177325078242429,453,1,none
way/54689817,-74.007671,40.704285,-74.008325,40.703813,25,5,0.047296949377645205,453,1,none
way/54689818,-74.00521,40.706,-74.0052131,40.7059974,25,5,2.421473592735697E-4,453,1,none
way/54689818,-74.0052131,40.7059974,-74.0044671,40.7054019,25,5,0.05674846619954471,453,1,none
way/122660454,-74.00148,40.70709,-74.0084156,40.7028113,30,7,0.46848954749872,7227,2,none
way/122660458,-74.00473,40.71188,-74.0047277,40.7118772,30,5,2.2789728652977022E-4,6966,2,none
way/122660458,-74.0047277,40.7118772,-74.0044548,40.7117587,30,5,0.01649395141690712,6966,2,none
way/122660461,-74.00412,40.71206,-74.0041201,40.7120562,30,5,2.626067799233887E-4,55993,1,none
way/122660461,-74.0041201,40.7120562,-74.0037703,40.7119442,30,5,0.08665098812377736,55993,1,none
way/129834314,-74.01197,40.71205,-74.0119708,40.7120499,25,0,4.246390384533115E-5,0,1,none
way/129834314,-74.0119708,40.7120499,-74.0105244,40.7115553,25,0,0.08310344567110371,0,1,none
way/129834316,-74.01284,40.70971,-74.012992,40.709354,25,0,0.02592276050082828,0,1,none
way/129834316,-74.012992,40.709354,-74.01308,40.70916,25,0,0.014234134348277961,0,1,none
way/129834316,-74.01308,40.70916,-74.0132592,40.7087418,25,0,0.03031993011485705,0,1,none
way/132500859,-74.01295,40.71825,-74.0145236,40.7125644,25,0,0.4013878102634924,0,2,none
